Workclass;fnlwgt;Capital Gain;Capital Loss;Hours per week;ID;Target
 ?;258872.0;0.0;0.0;5.0;8861464; <=50K
 Private;206399.0;0.0;0.0;40.0;31277655; <=50K
 Self-emp-inc;197332.0;0.0;0.0;55.0;26209243; >50K
 Private;245062.0;0.0;0.0;40.0;15821762; >50K
 Private;197583.0;0.0;0.0;40.0;17102655; >50K
 Self-emp-not-inc;234885.0;0.0;0.0;40.0;10544911; >50K
 Private;72887.0;0.0;0.0;40.0;32589446; >50K
 Private;180374.0;0.0;0.0;40.0;20374402; <=50K
 Private;351299.0;0.0;0.0;50.0;28659150; <=50K
 Private;54012.0;0.0;0.0;60.0;3554605; <=50K
 ?;115745.0;0.0;0.0;40.0;15899271; <=50K
 Private;116632.0;0.0;0.0;40.0;38305292; <=50K
 Local-gov;288825.0;0.0;0.0;40.0;10297730; <=50K
 Private;132601.0;0.0;0.0;50.0;44102427; <=50K
 Private;193374.0;0.0;0.0;40.0;45195471; <=50K
 Private;170070.0;0.0;0.0;20.0;23714754; <=50K
 Private;126708.0;0.0;0.0;60.0;17005489; <=50K
 Private;35598.0;0.0;0.0;40.0;30447269; <=50K
 Private;33983.0;0.0;0.0;40.0;34370245; <=50K
 Private;192776.0;0.0;1977.0;45.0;1979839; >50K
 Private;118551.0;0.0;0.0;16.0;4551451; >50K
 Private;201965.0;0.0;0.0;40.0;6524715; >50K
 ?;139883.0;0.0;0.0;40.0;46645237; <=50K
 Private;285020.0;0.0;0.0;40.0;6304103; <=50K
 Private;303990.0;0.0;0.0;60.0;10307399; <=50K
 Private;49401.0;0.0;0.0;24.0;380316; <=50K
 Private;279196.0;0.0;0.0;40.0;3379528; <=50K
 Private;211870.0;0.0;0.0;6.0;19675540; <=50K
 Private;281432.0;0.0;0.0;30.0;40548040; <=50K
 Private;161155.0;0.0;0.0;40.0;2407428; <=50K
 Private;197904.0;0.0;0.0;35.0;40708024; <=50K
 Private;111746.0;0.0;0.0;45.0;28600798; <=50K
 Self-emp-not-inc;170721.0;0.0;0.0;20.0;21703961; <=50K
 State-gov;70100.0;0.0;0.0;20.0;6485861; <=50K
 Private;193626.0;0.0;0.0;40.0;4971717; <=50K
 ?;271749.0;594.0;0.0;40.0;39062189; <=50K
 Private;189775.0;0.0;0.0;20.0;23652905; <=50K
 ?;401531.0;0.0;0.0;35.0;34990952; <=50K
 Local-gov;286967.0;0.0;0.0;45.0;9744398; <=50K
 Local-gov;164427.0;0.0;0.0;40.0;42286242; <=50K
 Private;91039.0;15024.0;0.0;60.0;42299682; >50K
 Private;347934.0;0.0;0.0;35.0;749181; <=50K
 Federal-gov;371373.0;0.0;0.0;40.0;39311072; <=50K
 Private;32220.0;0.0;0.0;60.0;46880851; <=50K
 Private;187251.0;0.0;0.0;25.0;44092085; <=50K
 Private;178107.0;0.0;0.0;20.0;33288963; <=50K
 Private;343121.0;0.0;0.0;36.0;22641726; <=50K
 Private;262749.0;0.0;0.0;40.0;37853136; <=50K
 Private;403107.0;0.0;0.0;40.0;2528203; <=50K
 Private;64293.0;0.0;0.0;35.0;31138996; <=50K
 ?;303588.0;0.0;0.0;20.0;39555361; <=50K
 Local-gov;324960.0;0.0;0.0;40.0;49306822; <=50K
 Local-gov;114060.0;0.0;0.0;40.0;7286; <=50K
 Private;48925.0;0.0;0.0;40.0;47279171; <=50K
 Private;180980.0;0.0;0.0;42.0;10164583; <=50K
 Private;181054.0;0.0;0.0;40.0;10279122; <=50K
 Private;388093.0;0.0;0.0;40.0;46313703; <=50K
 Private;249609.0;0.0;0.0;8.0;33869601; <=50K
 Private;112131.0;0.0;0.0;40.0;17965484; <=50K
 Local-gov;543162.0;0.0;0.0;40.0;12392571; <=50K
 Private;91996.0;0.0;0.0;40.0;29408934; <=50K
 Private;141944.0;0.0;1380.0;42.0;6608278; <=50K
 ?;251804.0;0.0;0.0;30.0;37530151; <=50K
 Private;37070.0;0.0;0.0;45.0;15755959; <=50K
 Private;337587.0;0.0;0.0;50.0;30962854; >50K
 Private;189346.0;0.0;0.0;45.0;1234708; <=50K
 ?;222216.0;0.0;0.0;38.0;12319941; <=50K
 Private;267044.0;0.0;0.0;20.0;39383378; <=50K
 ?;214635.0;0.0;0.0;24.0;17626774; <=50K
 ?;204226.0;0.0;0.0;35.0;17748376; <=50K
 Private;108116.0;0.0;0.0;50.0;49504270; >50K
 Self-emp-inc;99146.0;15024.0;0.0;80.0;24813240; >50K
 Private;196232.0;7688.0;0.0;50.0;8744432; >50K
 Local-gov;248344.0;0.0;0.0;50.0;36482692; <=50K
 Local-gov;186035.0;0.0;0.0;45.0;15761663; >50K
 Private;177905.0;0.0;0.0;58.0;44541219; >50K
 Private;85812.0;0.0;0.0;40.0;8703070; <=50K
 Private;221172.0;0.0;0.0;40.0;12180987; >50K
 Private;99183.0;0.0;0.0;9.0;20849239; <=50K
 Self-emp-not-inc;190387.0;0.0;0.0;50.0;10233618; <=50K
 Self-emp-not-inc;202692.0;0.0;0.0;40.0;15620318; <=50K
 Private;109339.0;0.0;0.0;46.0;23128877; <=50K
 Private;108658.0;0.0;0.0;40.0;27413071; <=50K
 Private;197202.0;0.0;0.0;40.0;23140513; <=50K
 Private;101739.0;0.0;0.0;50.0;26236507; >50K
 Private;231559.0;20051.0;0.0;48.0;44274303; >50K
 Local-gov;207853.0;0.0;0.0;50.0;53265732; <=50K
 Private;190942.0;0.0;0.0;30.0;7272165; <=50K
 Private;102345.0;0.0;0.0;40.0;20390190; <=50K
 Self-emp-inc;41493.0;0.0;0.0;45.0;1385811; <=50K
 ?;190027.0;0.0;0.0;40.0;21597407; <=50K
 Private;210525.0;0.0;0.0;40.0;27540218; <=50K
 Private;133937.0;0.0;0.0;40.0;6909260; <=50K
 Private;237903.0;0.0;0.0;40.0;27234938; <=50K
 Private;163862.0;0.0;0.0;40.0;40771288; <=50K
 Private;201872.0;0.0;0.0;50.0;29715366; <=50K
 Private;84179.0;0.0;0.0;45.0;24531432; <=50K
 Private;51662.0;0.0;0.0;8.0;8591556; <=50K
 Local-gov;233327.0;0.0;0.0;40.0;54242201; <=50K
 Private;259510.0;0.0;0.0;36.0;40417402; <=50K
 Private;184831.0;0.0;0.0;40.0;13465331; <=50K
 Self-emp-not-inc;245724.0;0.0;0.0;50.0;22293090; <=50K
 Self-emp-not-inc;27053.0;0.0;0.0;40.0;18102060; <=50K
 Private;205343.0;0.0;0.0;40.0;29866673; <=50K
 Private;229328.0;0.0;0.0;40.0;22549691; <=50K
 Federal-gov;319560.0;0.0;0.0;40.0;20931259; >50K
 Private;136218.0;0.0;0.0;40.0;23602300; <=50K
 Private;54576.0;0.0;0.0;40.0;25139842; <=50K
 Private;323069.0;0.0;0.0;20.0;44029884; <=50K
 Private;148291.0;0.0;0.0;32.0;20627945; <=50K
 Private;152453.0;0.0;0.0;40.0;34758088; <=50K
 Private;114053.0;0.0;0.0;55.0;51822598; <=50K
 Private;212960.0;0.0;0.0;35.0;6978289; >50K
 Private;264052.0;0.0;0.0;50.0;49457150; >50K
 Private;82804.0;0.0;0.0;40.0;30227157; <=50K
 Self-emp-not-inc;334273.0;0.0;0.0;60.0;24762894; >50K
 Private;27337.0;0.0;0.0;48.0;46312795; <=50K
 Self-emp-inc;188436.0;5013.0;0.0;45.0;31681902; <=50K
 Private;433665.0;0.0;0.0;40.0;37003482; <=50K
 Self-emp-not-inc;110663.0;0.0;0.0;35.0;8448461; <=50K
 Private;87490.0;0.0;0.0;42.0;32701261; <=50K
 Private;354351.0;0.0;0.0;40.0;42709902; <=50K
 Private;95469.0;0.0;0.0;40.0;45838924; <=50K
 Private;242718.0;0.0;0.0;12.0;34595282; <=50K
 Private;22463.0;0.0;1977.0;40.0;46682482; >50K
 Private;158156.0;0.0;0.0;70.0;13924050; <=50K
 Private;350162.0;0.0;0.0;40.0;4115252; >50K
 ?;165532.0;0.0;0.0;25.0;20234384; <=50K
 Self-emp-not-inc;28738.0;0.0;0.0;35.0;10870995; <=50K
 Local-gov;283635.0;0.0;0.0;40.0;45303911; <=50K
 Self-emp-not-inc;86646.0;0.0;0.0;45.0;14568040; <=50K
 ?;195733.0;0.0;0.0;30.0;30234041; >50K
 Private;69884.0;0.0;0.0;40.0;40436019; >50K
 Private;199713.0;0.0;0.0;40.0;16725764; <=50K
 Private;181659.0;0.0;0.0;40.0;29168542; <=50K
 Self-emp-not-inc;340939.0;0.0;0.0;40.0;11549385; <=50K
 Private;197747.0;0.0;0.0;24.0;54785850; <=50K
 Private;34292.0;0.0;0.0;60.0;41974647; <=50K
 Private;156764.0;0.0;0.0;40.0;28091447; <=50K
 Private;25826.0;0.0;1887.0;47.0;47647816; >50K
 Self-emp-inc;103948.0;0.0;0.0;80.0;58296934; <=50K
 ?;137390.0;0.0;0.0;40.0;2005920; <=50K
 ?;105138.0;0.0;0.0;40.0;42393812; <=50K
 Private;39352.0;0.0;0.0;48.0;45335946; >50K
 Private;168387.0;7688.0;0.0;40.0;33963397; >50K
 Private;117789.0;0.0;0.0;40.0;34674798; <=50K
 Private;267147.0;0.0;0.0;40.0;2978126; <=50K
 ?;99399.0;0.0;0.0;25.0;58146289; <=50K
 Self-emp-not-inc;214242.0;0.0;1902.0;50.0;20451362; >50K
 Private;200408.0;2174.0;0.0;40.0;39216230; <=50K
 Private;136455.0;0.0;0.0;45.0;29534053; <=50K
 Private;239824.0;0.0;0.0;40.0;46191354; <=50K
 Private;217039.0;0.0;0.0;28.0;54568669; <=50K
 Private;51290.0;0.0;0.0;40.0;8961575; <=50K
 Local-gov;175674.0;0.0;0.0;40.0;35636888; <=50K
 Self-emp-not-inc;194404.0;0.0;0.0;40.0;49154656; <=50K
 Private;45612.0;0.0;0.0;37.0;18252365; <=50K
 Private;410114.0;0.0;0.0;40.0;12671931; >50K
 Private;182521.0;0.0;0.0;40.0;57636445; <=50K
 Local-gov;339772.0;0.0;0.0;40.0;34248840; <=50K
 Private;169658.0;0.0;0.0;21.0;14988652; <=50K
 Private;200853.0;6849.0;0.0;60.0;1300898; <=50K
 Private;247564.0;0.0;0.0;40.0;22040317; <=50K
 Private;249909.0;0.0;0.0;50.0;34335610; <=50K
 Local-gov;208122.0;1055.0;0.0;40.0;36828911; <=50K
 Private;109881.0;0.0;0.0;20.0;21558876; <=50K
 Private;207824.0;0.0;0.0;60.0;30300214; <=50K
 Private;369027.0;0.0;0.0;45.0;28182192; <=50K
 Self-emp-not-inc;114117.0;0.0;0.0;32.0;1751736; <=50K
 Self-emp-inc;51048.0;0.0;0.0;55.0;13457822; <=50K
 Private;102388.0;15024.0;0.0;45.0;22487487; >50K
 Private;190483.0;0.0;0.0;20.0;5808495; <=50K
 Private;462440.0;0.0;0.0;20.0;22978578; <=50K
 Private;109351.0;0.0;0.0;24.0;12744668; <=50K
 Private;34383.0;0.0;0.0;55.0;16430319; <=50K
 Private;241832.0;0.0;0.0;40.0;14917587; <=50K
 Private;124187.0;0.0;0.0;60.0;43248190; <=50K
 Private;153614.0;0.0;0.0;45.0;16957246; >50K
 Self-emp-not-inc;267556.0;0.0;0.0;64.0;24909361; <=50K
 Private;205469.0;0.0;0.0;40.0;38112262; >50K
 Private;268090.0;0.0;0.0;26.0;583847; >50K
 Self-emp-not-inc;165039.0;0.0;0.0;40.0;32185157; <=50K
 Local-gov;120451.0;0.0;0.0;40.0;46007746; <=50K
 Private;154374.0;15024.0;0.0;60.0;28726539; >50K
 Private;103649.0;0.0;0.0;40.0;1251856; >50K
 Self-emp-not-inc;35723.0;0.0;0.0;60.0;30464294; <=50K
 Private;262601.0;0.0;0.0;14.0;47826671; <=50K
 Private;226181.0;0.0;0.0;40.0;25433576; <=50K
 Private;175697.0;15024.0;0.0;60.0;48351244; >50K
 Self-emp-inc;248145.0;0.0;0.0;50.0;63843213; <=50K
 Self-emp-not-inc;289436.0;0.0;0.0;60.0;46918645; >50K
 Private;75654.0;0.0;0.0;55.0;5654965; <=50K
 Private;199378.0;0.0;0.0;40.0;33468836; <=50K
 Private;160968.0;0.0;0.0;40.0;27979582; <=50K
 Private;188563.0;5178.0;0.0;50.0;39470495; >50K
 Private;55849.0;0.0;0.0;45.0;48722184; <=50K
 Self-emp-inc;195322.0;0.0;0.0;40.0;46378967; >50K
 Local-gov;402089.0;0.0;0.0;40.0;27707710; <=50K
 Private;78277.0;0.0;0.0;15.0;2261144; <=50K
 ?;158611.0;0.0;0.0;50.0;42377722; <=50K
 State-gov;169496.0;0.0;0.0;40.0;3673287; >50K
 Private;130959.0;0.0;0.0;20.0;13754815; <=50K
 Private;556660.0;4101.0;0.0;50.0;56165554; <=50K
 Private;292472.0;0.0;0.0;40.0;14195825; >50K
 State-gov;143774.0;0.0;0.0;45.0;65276679; <=50K
 Private;288341.0;0.0;0.0;32.0;32251429; <=50K
 State-gov;71592.0;0.0;0.0;40.0;57195705; <=50K
 ?;167358.0;1111.0;0.0;15.0;34212180; <=50K
 Private;106742.0;0.0;0.0;45.0;36885983; <=50K
 Private;219288.0;0.0;0.0;35.0;38144170; <=50K
 Private;174524.0;0.0;0.0;40.0;64779384; >50K
 Self-emp-not-inc;335183.0;0.0;0.0;40.0;9458876; >50K
 Private;261293.0;0.0;0.0;60.0;7530780; <=50K
 Private;111900.0;0.0;0.0;40.0;43794910; <=50K
 Local-gov;194360.0;0.0;0.0;38.0;49375333; <=50K
 Private;81145.0;0.0;0.0;25.0;23851147; <=50K
 Private;341204.0;8614.0;0.0;40.0;1954156; >50K
 State-gov;249362.0;3411.0;0.0;40.0;8684325; <=50K
 Private;247019.0;0.0;0.0;40.0;50816739; >50K
 ?;114746.0;0.0;1762.0;40.0;56587713; <=50K
 Private;172146.0;0.0;1721.0;40.0;24780526; <=50K
 Federal-gov;110457.0;0.0;0.0;40.0;9023587; <=50K
 ?;80077.0;0.0;0.0;20.0;35514278; <=50K
 Self-emp-not-inc;368700.0;0.0;0.0;10.0;10938574; <=50K
 Private;182556.0;0.0;0.0;40.0;10040405; >50K
 Self-emp-inc;219420.0;0.0;0.0;50.0;18618284; >50K
 Private;240817.0;2597.0;0.0;40.0;16610206; <=50K
 Private;102726.0;0.0;0.0;16.0;41027029; <=50K
 Private;226267.0;0.0;0.0;40.0;41328754; <=50K
 Private;125457.0;0.0;0.0;45.0;34464483; <=50K
 Self-emp-not-inc;204021.0;0.0;0.0;50.0;4386044; <=50K
 Local-gov;92262.0;0.0;0.0;48.0;27957583; <=50K
 Private;161141.0;0.0;0.0;40.0;51046337; >50K
 Self-emp-not-inc;190290.0;0.0;0.0;40.0;47906951; >50K
 Local-gov;430828.0;0.0;0.0;40.0;21736573; <=50K
 State-gov;59342.0;0.0;0.0;5.0;1294441; <=50K
 Private;136721.0;0.0;0.0;40.0;53610129; <=50K
 ?;149422.0;0.0;0.0;4.0;6016202; <=50K
 Local-gov;86644.0;0.0;0.0;55.0;65957561; <=50K
 Private;195124.0;0.0;0.0;35.0;67796170; <=50K
 Private;167350.0;0.0;0.0;30.0;39118474; <=50K
 Local-gov;113000.0;0.0;0.0;40.0;41570853; <=50K
 Private;140027.0;0.0;0.0;45.0;39672996; <=50K
 Private;262425.0;0.0;0.0;50.0;11291435; <=50K
 Private;316702.0;0.0;0.0;20.0;43194601; <=50K
 State-gov;335453.0;0.0;0.0;20.0;50009804; <=50K
 ?;202480.0;0.0;0.0;45.0;19488383; <=50K
 Private;203628.0;0.0;0.0;60.0;48943851; >50K
 Private;118710.0;0.0;1902.0;40.0;22847751; >50K
 Private;189620.0;0.0;0.0;40.0;3292174; <=50K
 Private;475028.0;0.0;0.0;20.0;16391556; <=50K
 Local-gov;110866.0;0.0;0.0;50.0;31906010; <=50K
 Private;243605.0;0.0;1380.0;40.0;69119784; <=50K
 Private;163870.0;0.0;0.0;30.0;61450017; <=50K
 Self-emp-not-inc;80145.0;0.0;0.0;40.0;43040412; <=50K
 Private;295566.0;25236.0;0.0;65.0;37847397; >50K
 Private;63042.0;0.0;0.0;50.0;43143806; >50K
 Private;229148.0;0.0;0.0;40.0;12316794; <=50K
 Private;242552.0;0.0;0.0;40.0;50321957; <=50K
 Private;177665.0;0.0;0.0;35.0;27835600; <=50K
 Private;208103.0;0.0;0.0;25.0;8365695; <=50K
 Private;296450.0;0.0;0.0;40.0;30324869; <=50K
 Private;70282.0;0.0;0.0;40.0;13006952; <=50K
 Private;271767.0;0.0;0.0;40.0;32723491; <=50K
 Private;144995.0;4386.0;0.0;40.0;51128040; <=50K
 Local-gov;382635.0;0.0;0.0;35.0;6103831; <=50K
 Private;295697.0;0.0;0.0;40.0;31381119; <=50K
 Private;194141.0;0.0;0.0;40.0;32157719; <=50K
 State-gov;378418.0;0.0;0.0;40.0;67557802; <=50K
 Private;214399.0;0.0;0.0;15.0;18045468; <=50K
 Private;217460.0;0.0;0.0;45.0;37587141; >50K
 Private;182556.0;0.0;0.0;40.0;19085983; <=50K
 Private;125831.0;0.0;2051.0;60.0;21443551; <=50K
 Private;271328.0;4650.0;0.0;40.0;68909767; <=50K
 Local-gov;50459.0;0.0;0.0;42.0;5471861; >50K
 Private;162140.0;7298.0;0.0;45.0;29002931; >50K
 Private;177937.0;0.0;0.0;40.0;35950544; >50K
 Private;111502.0;0.0;0.0;40.0;50194569; <=50K
 Private;299047.0;0.0;0.0;20.0;24185204; <=50K
 Private;223212.0;0.0;0.0;40.0;15883168; <=50K
 Self-emp-not-inc;118474.0;9386.0;0.0;59.0;68638076; >50K
 Private;352139.0;0.0;0.0;24.0;13256752; <=50K
 Private;173093.0;0.0;0.0;40.0;43693853; <=50K
 Private;181655.0;0.0;2377.0;45.0;10833456; <=50K
 Private;332702.0;0.0;0.0;15.0;24885533; <=50K
 ?;51164.0;0.0;0.0;40.0;70906355; <=50K
 Private;234901.0;2407.0;0.0;40.0;31374930; <=50K
 Private;131414.0;0.0;0.0;36.0;40352665; <=50K
 State-gov;260960.0;0.0;0.0;50.0;38421299; <=50K
 Private;156052.0;594.0;0.0;20.0;16763711; <=50K
 Private;279914.0;0.0;0.0;40.0;11938550; >50K
 Private;192453.0;0.0;0.0;25.0;28166102; <=50K
 Self-emp-not-inc;200939.0;0.0;0.0;72.0;55129717; <=50K
 Private;151408.0;14084.0;0.0;50.0;44322558; >50K
 Private;112847.0;0.0;0.0;40.0;29424920; <=50K
 Private;316929.0;0.0;0.0;20.0;57516969; <=50K
 Local-gov;126319.0;0.0;0.0;40.0;740870; >50K
 Private;197422.0;7688.0;0.0;40.0;59849482; >50K
 Private;267736.0;0.0;0.0;40.0;916068; <=50K
 Private;267034.0;0.0;0.0;40.0;1008121; <=50K
 State-gov;193047.0;0.0;0.0;37.0;22809282; <=50K
 State-gov;356089.0;7688.0;0.0;40.0;65277799; >50K
 Private;223515.0;0.0;0.0;20.0;57414936; <=50K
 Self-emp-not-inc;87510.0;0.0;0.0;40.0;53769506; <=50K
 Private;145111.0;0.0;0.0;50.0;74597208; <=50K
 Private;48093.0;0.0;0.0;40.0;74546209; <=50K
 Private;31757.0;0.0;0.0;38.0;46175029; <=50K
 Private;285854.0;0.0;0.0;40.0;28084896; >50K
 Local-gov;120064.0;0.0;0.0;45.0;75630185; <=50K
 Federal-gov;167381.0;0.0;0.0;40.0;72569595; >50K
 Private;103408.0;0.0;0.0;40.0;7980342; <=50K
 Private;101460.0;0.0;0.0;18.0;6832789; <=50K
 Local-gov;420537.0;0.0;0.0;38.0;32311418; >50K
 Local-gov;119411.0;0.0;0.0;40.0;27288730; <=50K
 Self-emp-inc;128272.0;0.0;0.0;70.0;55922343; >50K
 Private;386773.0;0.0;0.0;55.0;41092754; >50K
 Private;283268.0;0.0;0.0;42.0;27713091; <=50K
 State-gov;301526.0;0.0;0.0;40.0;75194927; <=50K
 Private;151790.0;0.0;0.0;30.0;71186007; <=50K
 Self-emp-not-inc;106252.0;0.0;0.0;50.0;39732548; <=50K
 Private;188557.0;0.0;0.0;40.0;983728; <=50K
 Private;171114.0;0.0;0.0;38.0;46041719; <=50K
 Private;327323.0;0.0;0.0;32.0;44644088; <=50K
 Private;244147.0;0.0;0.0;55.0;66189481; <=50K
 Private;280282.0;0.0;0.0;24.0;51784310; >50K
 Private;116442.0;0.0;0.0;38.0;49893034; <=50K
 Local-gov;282579.0;0.0;0.0;56.0;48699627; <=50K
 Private;51838.0;0.0;0.0;40.0;58054752; <=50K
 Private;73585.0;0.0;0.0;40.0;71616560; <=50K
 Private;226902.0;0.0;0.0;50.0;41493907; >50K
 Private;279129.0;0.0;0.0;40.0;49175305; <=50K
 State-gov;146908.0;0.0;0.0;40.0;37256692; <=50K
 Private;196690.0;0.0;1669.0;42.0;23652119; <=50K
 Private;130760.0;0.0;0.0;50.0;16914963; >50K
 Self-emp-not-inc;49572.0;0.0;0.0;60.0;33112216; <=50K
 Private;237601.0;0.0;0.0;55.0;24629956; >50K
 Private;169628.0;0.0;0.0;38.0;41863012; <=50K
 Self-emp-not-inc;36671.0;0.0;2352.0;50.0;22310946; <=50K
 Private;231193.0;0.0;0.0;30.0;66141731; <=50K
 ?;192130.0;0.0;0.0;16.0;57696805; <=50K
 ?;149704.0;1055.0;0.0;40.0;10626803; <=50K
 Private;102102.0;0.0;0.0;50.0;43506591; >50K
 Self-emp-inc;32185.0;0.0;0.0;40.0;65606034; <=50K
 ?;196061.0;0.0;0.0;33.0;63235223; <=50K
 Private;211046.0;2463.0;0.0;40.0;36886274; <=50K
 Private;31577.0;0.0;0.0;60.0;56093027; >50K
 Private;162343.0;0.0;0.0;20.0;73800490; <=50K
 Private;128831.0;0.0;0.0;40.0;53313506; <=50K
 Private;316688.0;0.0;0.0;40.0;1032799; <=50K
 Private;90758.0;0.0;0.0;35.0;60733515; >50K
 Private;274363.0;0.0;1902.0;40.0;18115701; >50K
 Private;154538.0;0.0;0.0;40.0;42946807; <=50K
 Private;106085.0;0.0;1721.0;30.0;33856944; <=50K
 Self-emp-not-inc;315859.0;0.0;0.0;20.0;28896348; <=50K
 Private;51471.0;0.0;0.0;38.0;45239552; <=50K
 Private;193830.0;0.0;0.0;20.0;16254014; <=50K
 Private;231043.0;5178.0;0.0;48.0;72941497; >50K
 ?;23780.0;0.0;0.0;40.0;74102914; <=50K
 Private;169879.0;3103.0;0.0;47.0;317781; >50K
 Private;270333.0;0.0;0.0;40.0;500300; >50K
 Private;138768.0;0.0;0.0;30.0;55951205; <=50K
 Private;191571.0;0.0;0.0;36.0;2435725; <=50K
 ?;219941.0;0.0;0.0;40.0;1175685; <=50K
 Private;94113.0;0.0;0.0;45.0;80574579; <=50K
 Private;137510.0;0.0;0.0;40.0;36355718; <=50K
 Private;32607.0;0.0;0.0;20.0;15867732; <=50K
 Self-emp-not-inc;93208.0;0.0;0.0;75.0;48218102; <=50K
 Private;254440.0;0.0;0.0;60.0;13576445; <=50K
 Private;186556.0;0.0;0.0;50.0;36817361; >50K
 Private;169871.0;0.0;0.0;45.0;64613496; <=50K
 Private;191277.0;0.0;0.0;50.0;79106197; >50K
 Private;167159.0;0.0;0.0;40.0;65502982; <=50K
 Private;171871.0;0.0;0.0;46.0;43402634; <=50K
 Private;154411.0;0.0;0.0;40.0;20443278; <=50K
 Private;129227.0;0.0;0.0;40.0;69928219; <=50K
 Private;110331.0;0.0;1672.0;60.0;62311659; <=50K
 Private;34269.0;0.0;653.0;42.0;14891926; >50K
 Private;174355.0;0.0;0.0;40.0;77090305; <=50K
 Private;680390.0;0.0;0.0;24.0;36487218; <=50K
 Private;233130.0;0.0;0.0;25.0;60030449; <=50K
 Self-emp-inc;165474.0;0.0;0.0;40.0;12939144; <=50K
 ?;257780.0;0.0;0.0;15.0;22315664; <=50K
 Private;194259.0;4386.0;0.0;40.0;46151429; >50K
 Private;280093.0;0.0;0.0;40.0;70919152; <=50K
 Self-emp-not-inc;177387.0;0.0;0.0;40.0;56923368; <=50K
 ?;28929.0;0.0;0.0;24.0;65083900; <=50K
 Private;105304.0;0.0;0.0;40.0;33133049; <=50K
 Private;499233.0;0.0;0.0;40.0;70555693; <=50K
 Private;180572.0;0.0;0.0;50.0;19255552; >50K
 Private;321435.0;0.0;0.0;50.0;24359330; <=50K
 Private;86108.0;0.0;0.0;6.0;15224203; <=50K
 Private;198124.0;0.0;0.0;20.0;29933672; <=50K
 Private;135162.0;0.0;0.0;50.0;61620136; <=50K
 Private;146813.0;0.0;0.0;40.0;56080887; >50K
 Local-gov;291175.0;0.0;0.0;48.0;19810154; <=50K
 Private;387569.0;4386.0;0.0;40.0;71804523; >50K
 Private;102895.0;0.0;0.0;40.0;34606598; <=50K
 Local-gov;33274.0;0.0;0.0;50.0;16154597; <=50K
 Private;86551.0;0.0;0.0;45.0;29299791; >50K
 Private;138192.0;0.0;0.0;40.0;50204776; <=50K
 Private;118966.0;0.0;0.0;18.0;57316323; <=50K
 Private;99784.0;0.0;0.0;40.0;37518359; >50K
 Private;90980.0;0.0;0.0;55.0;18112890; <=50K
 Self-emp-not-inc;177407.0;0.0;0.0;50.0;3155391; <=50K
 Private;96467.0;0.0;0.0;40.0;11751310; <=50K
 State-gov;327886.0;0.0;0.0;50.0;16263136; >50K
 Private;111567.0;0.0;0.0;40.0;21412050; <=50K
 Local-gov;166545.0;0.0;0.0;40.0;25600315; <=50K
 Private;142182.0;0.0;0.0;40.0;12685549; >50K
 Private;188798.0;0.0;0.0;40.0;15879962; <=50K
 Private;38563.0;0.0;0.0;56.0;83707620; >50K
 Private;216284.0;0.0;0.0;20.0;17480739; <=50K
 Private;191547.0;0.0;0.0;40.0;80943212; <=50K
 Private;285335.0;0.0;0.0;50.0;77266881; <=50K
 Self-emp-inc;142712.0;0.0;0.0;70.0;13455940; <=50K
 Private;80945.0;0.0;0.0;40.0;12575621; <=50K
 Private;309055.0;0.0;0.0;15.0;31168146; <=50K
 Private;62339.0;0.0;0.0;40.0;18884529; <=50K
 Private;368700.0;0.0;0.0;28.0;67390145; <=50K
 Private;176186.0;0.0;0.0;50.0;15961216; >50K
 Self-emp-not-inc;266855.0;0.0;0.0;40.0;23499392; <=50K
 Private;48087.0;0.0;0.0;40.0;22058166; >50K
 Private;121313.0;0.0;0.0;50.0;49386360; <=50K
 Self-emp-not-inc;143437.0;10605.0;0.0;40.0;62204809; >50K
 Self-emp-not-inc;160724.0;0.0;2415.0;40.0;58635703; >50K
 Private;282753.0;0.0;0.0;25.0;48282769; <=50K
 Private;194636.0;0.0;0.0;60.0;76486500; >50K
 Private;153044.0;0.0;0.0;7.0;9551271; <=50K
 Private;411797.0;0.0;0.0;40.0;41312176; <=50K
 Private;117683.0;0.0;0.0;40.0;81294243; >50K
 Private;376540.0;0.0;0.0;30.0;14174323; <=50K
 Private;72393.0;0.0;0.0;40.0;21210133; <=50K
 Private;270335.0;0.0;0.0;40.0;80471706; >50K
 Private;96226.0;0.0;0.0;70.0;32520069; <=50K
 Private;95336.0;0.0;0.0;50.0;55537864; >50K
 Private;258498.0;0.0;0.0;60.0;77466988; <=50K
 ?;149698.0;0.0;0.0;15.0;38470483; <=50K
 Private;205865.0;0.0;0.0;28.0;8132269; <=50K
 Self-emp-inc;155781.0;0.0;0.0;60.0;34005649; <=50K
 Self-emp-not-inc;406468.0;0.0;0.0;40.0;56922308; <=50K
 Private;177119.0;2174.0;0.0;45.0;76954413; <=50K
 ?;144397.0;0.0;0.0;30.0;43463162; <=50K
 Self-emp-not-inc;372525.0;0.0;0.0;40.0;84892224; <=50K
 Private;164170.0;0.0;0.0;40.0;36295341; <=50K
 Private;183800.0;7688.0;0.0;50.0;59932720; >50K
 Self-emp-not-inc;177307.0;0.0;0.0;65.0;24101492; >50K
 Private;170108.0;0.0;0.0;40.0;75352323; <=50K
 Private;341995.0;0.0;0.0;55.0;50164462; <=50K
 Private;226508.0;0.0;0.0;50.0;27181834; <=50K
